File Mean Std
../../Results-8-patients/Patient2/sim_18.png 23.048500632033097 38.995260289277304
../../Results-8-patients/Patient2/sim_19.png 26.220235984875757 38.80384952352409
../../Results-8-patients/Patient2/sim_1.png 25.523497411937917 39.37899469300899
../../Results-8-patients/Patient2/sim_20.png 25.557486274770184 39.511675018390704
../../Results-8-patients/Patient2/sim_21.png 24.48394624224926 38.4690408216329
../../Results-8-patients/Patient2/sim_22.png 24.37322976353735 38.80577394660836
../../Results-8-patients/Patient2/sim_23.png 24.936772958880937 39.34279351776637
../../Results-8-patients/Patient2/sim_24.png 22.71585604237413 38.8551944687529
../../Results-8-patients/Patient2/sim_25.png 22.65982298513746 38.32065819689591
../../Results-8-patients/Patient2/sim_26.png 24.07833524684726 38.745043695141014
../../Results-8-patients/Patient2/sim_27.png 22.74181707588484 38.75816496044805
../../Results-8-patients/Patient2/sim_28.png 25.458416975601146 39.21953475089888
../../Results-8-patients/Patient2/sim_29.png 25.56530111486751 39.41681889881923
../../Results-8-patients/Patient2/sim_2.png 24.051243877137566 38.77837799339632
../../Results-8-patients/Patient2/sim_30.png 23.359469331889382 38.33823987645427
../../Results-8-patients/Patient2/sim_31.png 24.84883392445009 39.112219560950884
../../Results-8-patients/Patient2/sim_32.png 22.150935942116604 38.906039208728366
../../Results-8-patients/Patient2/sim_33.png 23.282678857596657 38.49589857041835
../../Results-8-patients/Patient2/sim_34.png 25.41127853567172 39.147832042075336
../../Results-8-patients/Patient2/sim_35.png 24.533673890864584 39.11053147714548
../../Results-8-patients/Patient2/sim_36.png 25.368512886121028 38.76089725862798
../../Results-8-patients/Patient2/sim_37.png 25.328639183576822 39.209514328022046
../../Results-8-patients/Patient2/sim_38.png 24.69639208132864 38.775722991316776
../../Results-8-patients/Patient2/sim_39.png 25.467999447514735 39.22045966747954
../../Results-8-patients/Patient2/sim_3.png 24.387147954144254 38.25244264489761
../../Results-8-patients/Patient2/sim_40.png 26.197769986996718 38.88686479378419
../../Results-8-patients/Patient2/sim_41.png 24.676279436784277 39.121531961495286
../../Results-8-patients/Patient2/sim_42.png 26.27895159914766 39.18115767616892
../../Results-8-patients/Patient2/sim_43.png 25.482936907156766 39.30188867690622
../../Results-8-patients/Patient2/sim_44.png 26.197604764663335 39.33594914926104
../../Results-8-patients/Patient2/sim_45.png 24.626912186033614 38.62255103274647
../../Results-8-patients/Patient2/sim_46.png 23.97153352208493 38.738973821598364
../../Results-8-patients/Patient2/sim_47.png 23.58598269362296 39.00976818849731
../../Results-8-patients/Patient2/sim_48.png 26.30298617812292 39.177326843531965
../../Results-8-patients/Patient2/sim_49.png 23.357651005577374 38.426046808153345
../../Results-8-patients/Patient2/sim_4.png 23.086213234096036 38.73623074778507
../../Results-8-patients/Patient2/sim_5.png 22.89873284220745 39.441485271622895
../../Results-8-patients/Patient2/sim_6.png 24.776440605633816 39.025099870228054
../../Results-8-patients/Patient2/sim_7.png 24.810711382553375 38.94879102895871
../../Results-8-patients/Patient2/sim_8.png 25.48780649926005 38.82052468277217
../../Results-8-patients/Patient2/sim_9.png 25.48427192845586 39.525937745855245
../../Results-8-patients/Patient3/sim_0.png 23.08345922652647 38.67191222578538
../../Results-8-patients/Patient3/sim_10.png 24.810567690890913 38.637098407566995
../../Results-8-patients/Patient3/sim_11.png 26.73557156690437 39.86153166078686
../../Results-8-patients/Patient3/sim_12.png 26.46096100755432 39.40578510641772
../../Results-8-patients/Patient3/sim_13.png 23.547308867923395 38.66431140912961
../../Results-8-patients/Patient3/sim_14.png 26.159267459948957 38.88545715586402
../../Results-8-patients/Patient3/sim_15.png 24.754334998642317 38.66406257923808
../../Results-8-patients/Patient3/sim_16.png 24.675118844819604 38.78559624207021
../../Results-8-patients/Patient3/sim_17.png 23.708690555796924 39.17880017294164
../../Results-8-patients/Patient3/sim_18.png 25.4858719331646 39.07398687686679
../../Results-8-patients/Patient3/sim_19.png 24.114680157692415 38.8878993669661
../../Results-8-patients/Patient3/sim_1.png 24.15544720117594 39.12006041534143
../../Results-8-patients/Patient3/sim_20.png 24.572088364464186 38.97405057780184
../../Results-8-patients/Patient3/sim_21.png 24.183290875268714 39.113008762419724
../../Results-8-patients/Patient3/sim_22.png 24.18065599890943 39.11790647894248
../../Results-8-patients/Patient3/sim_23.png 24.079354057109494 38.4683836336206
../../Results-8-patients/Patient3/sim_24.png 25.462183686774562 39.22451618442352
../../Results-8-patients/Patient3/sim_25.png 23.577709785289077 38.51092591713056
../../Results-8-patients/Patient3/sim_26.png 25.361490836582153 38.89090837061781
../../Results-8-patients/Patient3/sim_27.png 25.37000538352053 39.12962883157464
../../Results-8-patients/Patient3/sim_28.png 22.31850628903186 39.02104065953698
../../Results-8-patients/Patient3/sim_29.png 26.53444068536509 39.64850992779192
../../Results-8-patients/Patient3/sim_2.png 24.696473926352024 39.0242989460906
../../Results-8-patients/Patient3/sim_30.png 25.48833681292086 39.084773149923365
../../Results-8-patients/Patient3/sim_31.png 24.76882641366153 39.00256597306174
../../Results-8-patients/Patient3/sim_32.png 24.858350134868243 39.23397403875334
../../Results-8-patients/Patient3/sim_33.png 23.65157278957614 39.00643561055346
../../Results-8-patients/Patient3/sim_34.png 23.960056246663637 38.537528381311084
../../Results-8-patients/Patient3/sim_35.png 25.672682773001334 39.633495307270145
../../Results-8-patients/Patient3/sim_36.png 25.559526053082287 38.93489470030249
../../Results-8-patients/Patient3/sim_37.png 24.818911639167627 39.18592181704615
../../Results-8-patients/Patient3/sim_38.png 24.528897565768645 38.94177956522986
../../Results-8-patients/Patient3/sim_39.png 22.347564349524664 38.46594853218782
../../Results-8-patients/Patient3/sim_3.png 24.809080177120094 38.85885222169024
../../Results-8-patients/Patient3/sim_40.png 23.613745498139203 38.81809209942208
../../Results-8-patients/Patient3/sim_41.png 24.043723705288322 38.875394427669775
../../Results-8-patients/Patient3/sim_42.png 23.867005203921504 38.57788977824941
../../Results-8-patients/Patient3/sim_43.png 23.76945940241539 39.503680221966086
../../Results-8-patients/Patient3/sim_44.png 26.74353126682862 39.54312464699678
../../Results-8-patients/Patient3/sim_45.png 24.024999477126347 38.88614133998832
../../Results-8-patients/Patient3/sim_46.png 24.674500583778265 38.9248509920272
../../Results-8-patients/Patient3/sim_47.png 24.64903564291427 38.82918453436652
../../Results-8-patients/Patient3/sim_48.png 23.659616348886033 38.83230181019686
../../Results-8-patients/Patient3/sim_49.png 24.6329221468211 39.079745346365286
../../Results-8-patients/Patient3/sim_4.png 23.6981361058147 39.137400035853744
../../Results-8-patients/Patient3/sim_5.png 25.062039098876777 39.842273236336474
../../Results-8-patients/Patient3/sim_6.png 24.77048283769501 38.912180269053586
../../Results-8-patients/Patient3/sim_7.png 23.714549421636953 39.12353968003878
../../Results-8-patients/Patient3/sim_8.png 24.02324947916398 38.7809914503362
../../Results-8-patients/Patient3/sim_9.png 24.134046987495 39.07876623938841
../../Results-8-patients/Patient4/sim_0.png 23.18079889331771 38.71171631495734
../../Results-8-patients/Patient4/sim_10.png 23.490861568579692 38.318778558825386
../../Results-8-patients/Patient4/sim_11.png 24.96357423431058 38.868425365566296
../../Results-8-patients/Patient4/sim_12.png 23.75404113392782 38.728092636585444
../../Results-8-patients/Patient4/sim_13.png 24.825670436698214 38.88640220521357
../../Results-8-patients/Patient4/sim_14.png 24.27309719275209 38.80501732136745
../../Results-8-patients/Patient4/sim_15.png 26.586345817668864 39.55446976916463
../../Results-8-patients/Patient4/sim_16.png 24.83369457634905 38.83137478480091
../../Results-8-patients/Patient4/sim_17.png 24.74206189628184 38.41693185377458
../../Results-8-patients/Patient4/sim_18.png 25.58419486640872 38.60466528406693
../../Results-8-patients/Patient4/sim_19.png 25.08649482463508 39.46295252169172
../../Results-8-patients/Patient4/sim_1.png 23.807969733181597 38.956280993650424
../../Results-8-patients/Patient4/sim_20.png 23.249028131279346 38.64348582092751
../../Results-8-patients/Patient4/sim_21.png 24.356302914938574 39.097723887301385
../../Results-8-patients/Patient4/sim_22.png 24.710962916302808 38.80898653272222
../../Results-8-patients/Patient4/sim_23.png 24.27357744809997 38.5859127171026
../../Results-8-patients/Patient4/sim_24.png 24.803918129436962 38.57767927738677
../../Results-8-patients/Patient4/sim_25.png 24.68663178687097 39.054772902492566
../../Results-8-patients/Patient4/sim_26.png 24.03424378885789 38.48452824027973
../../Results-8-patients/Patient4/sim_27.png 24.78220284823675 38.608567750803516
../../Results-8-patients/Patient4/sim_28.png 22.688495163365168 38.3118677152649
../../Results-8-patients/Patient4/sim_29.png 26.396970879131008 39.08125232249842
../../Results-8-patients/Patient4/sim_2.png 26.724937250306983 39.71756055534335
../../Results-8-patients/Patient4/sim_30.png 23.769062753086466 39.07855077770906
../../Results-8-patients/Patient4/sim_31.png 22.873895477802336 38.603383327602025
../../Results-8-patients/Patient4/sim_32.png 25.55286027524618 39.15488841694614
../../Results-8-patients/Patient4/sim_33.png 25.511732103846764 38.65077195205758
../../Results-8-patients/Patient4/sim_34.png 24.519778357535877 39.14750335300035
../../Results-8-patients/Patient4/sim_35.png 24.864888121170214 38.88643015158899
../../Results-8-patients/Patient4/sim_36.png 23.725696637677455 38.493252876460595
../../Results-8-patients/Patient4/sim_37.png 25.7096779304576 39.173571367328876
../../Results-8-patients/Patient4/sim_38.png 25.458487127615044 38.830055865978736
../../Results-8-patients/Patient4/sim_39.png 24.958353460240332 38.97441591521622
../../Results-8-patients/Patient4/sim_3.png 26.39053498685712 38.961721935331816
../../Results-8-patients/Patient4/sim_40.png 22.540971055095838 38.80112380494195
../../Results-8-patients/Patient4/sim_41.png 24.95346932362516 38.75104069322273
../../Results-8-patients/Patient4/sim_42.png 24.335561012563147 38.92241222482835
../../Results-8-patients/Patient4/sim_43.png 22.56407149269079 38.441511926336496
../../Results-8-patients/Patient4/sim_44.png 25.68692939956454 39.22859590639053
../../Results-8-patients/Patient4/sim_45.png 23.742020557886 38.78107960879374
../../Results-8-patients/Patient4/sim_46.png 25.620068154550484 39.018715805155075
../../Results-8-patients/Patient4/sim_47.png 25.74176597645633 38.9811778165904
../../Results-8-patients/Patient4/sim_48.png 22.7610850464926 38.835454866166856
../../Results-8-patients/Patient4/sim_49.png 24.069674944249673 38.43332926478488
../../Results-8-patients/Patient4/sim_4.png 26.635059851012173 39.38419520746053
../../Results-8-patients/Patient4/sim_5.png 23.706687511568976 38.72389645749764
../../Results-8-patients/Patient4/sim_6.png 24.796863757689554 38.81177452015219
../../Results-8-patients/Patient4/sim_7.png 23.60559953367678 38.57035496264726
../../Results-8-patients/Patient4/sim_8.png 25.667369609233734 38.961827700293966
../../Results-8-patients/Patient4/sim_9.png 23.80938084016906 38.88965361938367
../../Results-8-patients/Patient5/sim_0.png 24.12205859722736 38.78559653994351
../../Results-8-patients/Patient5/sim_10.png 24.777785453939128 38.92415422345093
../../Results-8-patients/Patient5/sim_11.png 25.543159303653805 38.982165132667994
../../Results-8-patients/Patient5/sim_12.png 25.377453828402246 38.95116590107826
../../Results-8-patients/Patient5/sim_13.png 26.244042950856066 38.989551958458684
../../Results-8-patients/Patient5/sim_14.png 24.224957583430815 39.3344774673391
../../Results-8-patients/Patient5/sim_15.png 24.823575623706585 38.48084780282549
../../Results-8-patients/Patient5/sim_16.png 24.956018142590818 39.379967096267215
../../Results-8-patients/Patient5/sim_17.png 24.436339222705 39.233043890994644
../../Results-8-patients/Patient5/sim_18.png 25.500809378069118 38.960643248022016
../../Results-8-patients/Patient5/sim_19.png 24.044595800826947 38.721712296627864
../../Results-8-patients/Patient5/sim_1.png 26.45467415993937 39.226412148337396
../../Results-8-patients/Patient5/sim_20.png 24.818511671664744 38.785667714880965
../../Results-8-patients/Patient5/sim_21.png 23.95342777869373 38.72109816525492
../../Results-8-patients/Patient5/sim_22.png 23.67558549678489 38.9745102897959
../../Results-8-patients/Patient5/sim_23.png 23.10921412305392 38.71238745008005
../../Results-8-patients/Patient5/sim_24.png 23.45025109652561 38.70623858426361
../../Results-8-patients/Patient5/sim_25.png 25.01839300765684 39.91119343509409
../../Results-8-patients/Patient5/sim_26.png 22.67116890880579 38.602201227757526
../../Results-8-patients/Patient5/sim_27.png 24.151549122236972 38.87823492790321
../../Results-8-patients/Patient5/sim_28.png 25.605419181475604 39.21136179883326
../../Results-8-patients/Patient5/sim_29.png 26.51452351384873 39.51321836808081
../../Results-8-patients/Patient5/sim_2.png 26.53204564520543 39.114352660616305
../../Results-8-patients/Patient5/sim_30.png 22.858657069328142 38.638232995284554
../../Results-8-patients/Patient5/sim_31.png 25.373784932030695 38.909556124754445
../../Results-8-patients/Patient5/sim_32.png 24.800771896512497 38.50951370483781
../../Results-8-patients/Patient5/sim_33.png 24.939841595073812 39.31070383882514
../../Results-8-patients/Patient5/sim_34.png 24.96489090433544 38.762277851024606
../../Results-8-patients/Patient5/sim_35.png 22.624772372210256 38.67611763280171
../../Results-8-patients/Patient5/sim_36.png 24.42534400819389 39.31850968901218
../../Results-8-patients/Patient5/sim_37.png 25.49818628677447 38.635148765988056
../../Results-8-patients/Patient5/sim_38.png 24.21897869268041 39.03124201734821
../../Results-8-patients/Patient5/sim_39.png 24.710044878257253 38.85871813189982
../../Results-8-patients/Patient5/sim_3.png 26.673426774457415 39.84055756491733
../../Results-8-patients/Patient5/sim_40.png 24.28030480142377 39.200582925448565
../../Results-8-patients/Patient5/sim_41.png 25.37949821006168 38.774194823221144
../../Results-8-patients/Patient5/sim_42.png 24.0983358191929 38.81991110305598
../../Results-8-patients/Patient5/sim_43.png 25.774939032601484 39.85116969911187
../../Results-8-patients/Patient5/sim_44.png 22.45053589106199 38.521867611541424
../../Results-8-patients/Patient5/sim_45.png 24.85423227091816 39.01954931776443
../../Results-8-patients/Patient5/sim_46.png 25.27625719607243 39.129859158828566
../../Results-8-patients/Patient5/sim_47.png 25.422784058055296 39.34889634432417
../../Results-8-patients/Patient5/sim_48.png 25.56077130727519 39.316041306725054
../../Results-8-patients/Patient5/sim_49.png 25.55584456626451 39.41399305499858
../../Results-8-patients/Patient5/sim_4.png 24.952975737430144 39.418687686380885
../../Results-8-patients/Patient5/sim_5.png 24.88895470282786 39.264306460724626
../../Results-8-patients/Patient5/sim_6.png 24.172628563029896 39.15862778751841
../../Results-8-patients/Patient5/sim_7.png 25.23149698532385 38.45899238670899
../../Results-8-patients/Patient5/sim_8.png 23.68698262565558 38.60555917124046
../../Results-8-patients/Patient5/sim_9.png 24.128065604753736 38.555349891694775
../../Results-8-patients/Patient6/sim_0.png 25.070363405900135 39.16464131330609
../../Results-8-patients/Patient6/sim_10.png 25.685027705716944 39.43478964208218
../../Results-8-patients/Patient6/sim_11.png 23.67350678788365 38.97677229726602
../../Results-8-patients/Patient6/sim_12.png 24.693882202348114 38.88519570542792
../../Results-8-patients/Patient6/sim_13.png 24.949298191336986 39.76269549605146
../../Results-8-patients/Patient6/sim_14.png 23.560457349959357 38.68522594251937
../../Results-8-patients/Patient6/sim_15.png 23.8906978777317 39.314967513854896
../../Results-8-patients/Patient6/sim_16.png 24.21436668021881 38.980529100284215
../../Results-8-patients/Patient6/sim_17.png 25.38514934151832 38.85002118401763
../../Results-8-patients/Patient6/sim_18.png 26.222188478913175 38.320142789734845
../../Results-8-patients/Patient6/sim_19.png 22.611164995455024 38.56290438435926
../../Results-8-patients/Patient6/sim_1.png 25.754198582888893 39.17964626767436
../../Results-8-patients/Patient6/sim_20.png 25.001126219444465 39.22636460820335
../../Results-8-patients/Patient6/sim_21.png 24.76757772066443 39.41993767289873
../../Results-8-patients/Patient6/sim_22.png 24.741374239735144 39.41203311244255
../../Results-8-patients/Patient6/sim_23.png 24.702627014764218 38.68365994868465
../../Results-8-patients/Patient6/sim_24.png 24.026827265156875 38.818146205352946
../../Results-8-patients/Patient6/sim_25.png 22.881051883292557 38.98343219199695
../../Results-8-patients/Patient6/sim_26.png 24.776524861065184 39.33390622302622
../../Results-8-patients/Patient6/sim_27.png 23.073165516529414 38.45797948526712
../../Results-8-patients/Patient6/sim_28.png 25.657951125196984 39.40821723124185
../../Results-8-patients/Patient6/sim_29.png 25.451101228942136 38.90978713389022
../../Results-8-patients/Patient6/sim_2.png 22.80165729618903 38.599091186039985
../../Results-8-patients/Patient6/sim_30.png 24.016601475339595 38.34655815839747
../../Results-8-patients/Patient6/sim_31.png 26.461379998983745 39.20366363081577
../../Results-8-patients/Patient6/sim_32.png 24.53311852168252 38.76601045830956
../../Results-8-patients/Patient6/sim_33.png 25.494794925256773 38.85794950752332
../../Results-8-patients/Patient6/sim_34.png 24.19494618008571 38.84034373001085
../../Results-8-patients/Patient6/sim_35.png 25.531789303227164 39.33392116792059
../../Results-8-patients/Patient6/sim_36.png 24.060686039486825 38.74379118128099
../../Results-8-patients/Patient6/sim_37.png 25.527193133364264 38.8802333197083
../../Results-8-patients/Patient6/sim_38.png 24.10415224216828 38.73865014124086
../../Results-8-patients/Patient6/sim_39.png 25.548362768799468 39.15639594554181
../../Results-8-patients/Patient6/sim_3.png 24.81683746190042 38.798831476475186
../../Results-8-patients/Patient6/sim_40.png 25.541591349260507 38.90496179661843
../../Results-8-patients/Patient6/sim_41.png 24.79141012574095 38.74519077150268
../../Results-8-patients/Patient6/sim_42.png 24.894010500827758 39.45629575105074
../../Results-8-patients/Patient6/sim_43.png 24.90705854620072 39.051865243873486
../../Results-8-patients/Patient6/sim_44.png 23.45711181019931 38.91923149615851
../../Results-8-patients/Patient6/sim_45.png 24.20199615228667 39.10388421555987
../../Results-8-patients/Patient6/sim_46.png 25.08116037603947 39.31139055305483
../../Results-8-patients/Patient6/sim_47.png 23.15765294669891 38.6249860588095
../../Results-8-patients/Patient6/sim_48.png 24.246454631526042 38.930943836429854
../../Results-8-patients/Patient6/sim_49.png 24.78150383024715 38.51296849482752
../../Results-8-patients/Patient6/sim_4.png 25.08395337146758 39.74258197766068
../../Results-8-patients/Patient6/sim_5.png 24.252836538697352 38.58567829331997
../../Results-8-patients/Patient6/sim_6.png 23.70812864609448 39.06329950179566
../../Results-8-patients/Patient6/sim_7.png 25.503074191597307 39.05927124910797
../../Results-8-patients/Patient6/sim_8.png 23.540651126854865 38.51255471056775
../../Results-8-patients/Patient6/sim_9.png 24.12956733945058 38.637361346365196
../../Results-8-patients/Patient7/sim_0.png 25.413396442493433 39.07672350499204
../../Results-8-patients/Patient7/sim_10.png 24.519675424469675 38.42299056069318
../../Results-8-patients/Patient7/sim_11.png 24.412981128188598 38.84345792876222
../../Results-8-patients/Patient7/sim_12.png 24.086099299366047 39.522288067573484
../../Results-8-patients/Patient7/sim_13.png 24.81177589895083 39.60556453892167
../../Results-8-patients/Patient7/sim_14.png 23.94901561416105 38.61284882113416
../../Results-8-patients/Patient7/sim_15.png 23.23368577928703 39.15853659326625
../../Results-8-patients/Patient7/sim_16.png 23.934286096707808 38.76219424608071
../../Results-8-patients/Patient7/sim_17.png 24.031840509641082 38.919505643997574
../../Results-8-patients/Patient7/sim_18.png 25.42857397969636 39.52341999418252
../../Results-8-patients/Patient7/sim_19.png 25.099618934715814 39.320695663377094
../../Results-8-patients/Patient7/sim_1.png 24.590084088459754 39.05128831279694
../../Results-8-patients/Patient7/sim_20.png 25.379351092038284 38.95336442979525
../../Results-8-patients/Patient7/sim_21.png 24.488473098749335 39.15055172727894
../../Results-8-patients/Patient7/sim_22.png 23.902445449699457 38.910508061286116
../../Results-8-patients/Patient7/sim_23.png 23.3912117178991 38.73735612243665
../../Results-8-patients/Patient7/sim_24.png 24.054075422060777 39.223403869606614
../../Results-8-patients/Patient7/sim_25.png 25.484830066756185 39.25450497910828
../../Results-8-patients/Patient7/sim_26.png 23.901509133290904 38.925791053623186
../../Results-8-patients/Patient7/sim_27.png 24.104132476790507 39.36591778609293
../../Results-8-patients/Patient7/sim_28.png 22.945885229188466 38.3936272261205
../../Results-8-patients/Patient7/sim_29.png 23.879392399301263 38.956646494790625
../../Results-8-patients/Patient7/sim_2.png 25.536101917757573 38.96267303126923
../../Results-8-patients/Patient7/sim_30.png 26.135575470132814 38.94354589818378
../../Results-8-patients/Patient7/sim_31.png 26.17480775556492 39.0690225707507
../../Results-8-patients/Patient7/sim_32.png 25.477121976026286 39.39489514796171
../../Results-8-patients/Patient7/sim_33.png 26.207877469985224 39.359989005302225
../../Results-8-patients/Patient7/sim_34.png 26.127528815707173 39.245309075358314
../../Results-8-patients/Patient7/sim_35.png 23.835975241550802 39.078985651148976
../../Results-8-patients/Patient7/sim_36.png 25.42141026812547 39.392410781293314
../../Results-8-patients/Patient7/sim_37.png 22.287637904443915 38.61980861041073
../../Results-8-patients/Patient7/sim_38.png 23.930312514278178 38.9638287899611
../../Results-8-patients/Patient7/sim_39.png 23.95486611493474 38.49617309151189
../../Results-8-patients/Patient7/sim_3.png 24.57374120991467 38.460671487640525
../../Results-8-patients/Patient7/sim_40.png 26.146813977762818 39.155941530584236
../../Results-8-patients/Patient7/sim_41.png 23.354740972567026 38.48455768270272
../../Results-8-patients/Patient7/sim_42.png 23.3725618719824 38.64690760869564
../../Results-8-patients/Patient7/sim_43.png 25.292528789648163 39.27311343092909
../../Results-8-patients/Patient7/sim_44.png 23.943654005959782 38.79073835822572
../../Results-8-patients/Patient7/sim_45.png 24.408005284010077 38.72047833855362
../../Results-8-patients/Patient7/sim_46.png 24.637831518323345 38.89024190649406
../../Results-8-patients/Patient7/sim_47.png 22.801863439572163 38.92071989118957
../../Results-8-patients/Patient7/sim_48.png 23.64871282722809 39.35984575650174
../../Results-8-patients/Patient7/sim_49.png 23.87480061076264 39.00852752427529
../../Results-8-patients/Patient7/sim_4.png 24.59745530737347 38.705382715976704
../../Results-8-patients/Patient7/sim_5.png 24.533508784052504 38.66537485517808
../../Results-8-patients/Patient7/sim_6.png 25.27675429711195 39.200884260587515
../../Results-8-patients/Patient7/sim_7.png 25.21079647703514 38.858412316054974
../../Results-8-patients/Patient7/sim_8.png 24.578933660927987 38.614241946709036
../../Results-8-patients/Patient7/sim_9.png 23.517562918332462 39.04875562928584
../../Results-8-patients/Patient8/sim_0.png 24.722549282300175 38.77626229070548
../../Results-8-patients/Patient8/sim_10.png 24.64805194612466 38.76238919837969
../../Results-8-patients/Patient8/sim_11.png 25.44303080322104 39.14691303867681
../../Results-8-patients/Patient8/sim_12.png 24.745166752315733 38.63634829788268
../../Results-8-patients/Patient8/sim_13.png 24.774002654697927 38.810294640907976
../../Results-8-patients/Patient8/sim_14.png 23.050547287910312 38.36060470164953
../../Results-8-patients/Patient8/sim_15.png 23.180147122349876 39.2208785961542
../../Results-8-patients/Patient8/sim_16.png 24.336851089771947 39.154496370274366
../../Results-8-patients/Patient8/sim_17.png 24.81739139975596 38.87023497561314
../../Results-8-patients/Patient8/sim_18.png 23.085621935281395 38.191356900768994
../../Results-8-patients/Patient8/sim_19.png 23.018860865185967 38.430161201110096
../../Results-8-patients/Patient8/sim_1.png 24.412783594328427 38.65000346474234
../../Results-8-patients/Patient8/sim_20.png 24.32540333972849 39.447168697197554
../../Results-8-patients/Patient8/sim_21.png 24.79113888754213 39.43356477125555
../../Results-8-patients/Patient8/sim_22.png 22.93262633029702 38.67978160906489
../../Results-8-patients/Patient8/sim_23.png 25.2297940190846 38.63960899171935
../../Results-8-patients/Patient8/sim_24.png 24.66845930618818 39.0293241736387
../../Results-8-patients/Patient8/sim_25.png 24.2326640569352 39.14270983410021
