File FD
../../Results-8-patients/Patient2/sim_35.png 1.6887810538306618
../../Results-8-patients/Patient2/sim_36.png 1.6835062962908773
../../Results-8-patients/Patient2/sim_37.png 1.6838495071921182
../../Results-8-patients/Patient2/sim_38.png 1.6875309581357238
../../Results-8-patients/Patient2/sim_39.png 1.6833074355035544
../../Results-8-patients/Patient2/sim_3.png 1.6891430120141584
../../Results-8-patients/Patient2/sim_40.png 1.6789777637588659
../../Results-8-patients/Patient2/sim_41.png 1.688148947839115
../../Results-8-patients/Patient2/sim_42.png 1.677663277230561
../../Results-8-patients/Patient2/sim_43.png 1.68322781949939
../../Results-8-patients/Patient2/sim_44.png 1.6783331253915308
../../Results-8-patients/Patient2/sim_45.png 1.6884512305422557
../../Results-8-patients/Patient2/sim_46.png 1.6915798413802428
../../Results-8-patients/Patient2/sim_47.png 1.6935841209875984
../../Results-8-patients/Patient2/sim_48.png 1.676627432165514
../../Results-8-patients/Patient2/sim_49.png 1.695491391803702
../../Results-8-patients/Patient2/sim_4.png 1.696623985623049
../../Results-8-patients/Patient2/sim_5.png 1.6978444615516168
../../Results-8-patients/Patient2/sim_6.png 1.688319407488518
../../Results-8-patients/Patient2/sim_7.png 1.687762993909094
../../Results-8-patients/Patient2/sim_8.png 1.6822959818676415
../../Results-8-patients/Patient2/sim_9.png 1.6843782571443136
../../Results-8-patients/Patient3/sim_0.png 1.6960623130872063
../../Results-8-patients/Patient3/sim_10.png 1.6875469197804898
../../Results-8-patients/Patient3/sim_11.png 1.675962588341077
../../Results-8-patients/Patient3/sim_12.png 1.6774568751853831
../../Results-8-patients/Patient3/sim_13.png 1.6941787818553424
../../Results-8-patients/Patient3/sim_14.png 1.6771980858094067
../../Results-8-patients/Patient3/sim_15.png 1.688148947839115
../../Results-8-patients/Patient3/sim_16.png 1.688148947839115
../../Results-8-patients/Patient3/sim_17.png 1.6946602649552382
../../Results-8-patients/Patient3/sim_18.png 1.683651207654124
../../Results-8-patients/Patient3/sim_19.png 1.6915421356918825
../../Results-8-patients/Patient3/sim_1.png 1.6914846052652517
../../Results-8-patients/Patient3/sim_20.png 1.6894327016568684
../../Results-8-patients/Patient3/sim_21.png 1.6913335429823602
../../Results-8-patients/Patient3/sim_22.png 1.6918042220651728
../../Results-8-patients/Patient3/sim_23.png 1.6917288198838403
../../Results-8-patients/Patient3/sim_24.png 1.6827357388318624
../../Results-8-patients/Patient3/sim_25.png 1.6951423337695513
../../Results-8-patients/Patient3/sim_26.png 1.6831481624666214
../../Results-8-patients/Patient3/sim_27.png 1.6837560381192433
../../Results-8-patients/Patient3/sim_28.png 1.6995735810728885
../../Results-8-patients/Patient3/sim_29.png 1.6768982216256985
../../Results-8-patients/Patient3/sim_2.png 1.6874535354100049
../../Results-8-patients/Patient3/sim_30.png 1.6830011426708664
../../Results-8-patients/Patient3/sim_31.png 1.6884238010832286
../../Results-8-patients/Patient3/sim_32.png 1.6882037801533665
../../Results-8-patients/Patient3/sim_33.png 1.6945685564139115
../../Results-8-patients/Patient3/sim_34.png 1.6914289634095838
../../Results-8-patients/Patient3/sim_35.png 1.6827891969542446
../../Results-8-patients/Patient3/sim_36.png 1.6830421399282172
../../Results-8-patients/Patient3/sim_37.png 1.6879397937400116
../../Results-8-patients/Patient3/sim_38.png 1.6886710075782836
../../Results-8-patients/Patient3/sim_39.png 1.6992936997508645
../../Results-8-patients/Patient3/sim_3.png 1.6861075598543707
../../Results-8-patients/Patient3/sim_40.png 1.6951598054012516
../../Results-8-patients/Patient3/sim_41.png 1.691936908349254
../../Results-8-patients/Patient3/sim_42.png 1.6927252680039888
../../Results-8-patients/Patient3/sim_43.png 1.6936396164443386
../../Results-8-patients/Patient3/sim_44.png 1.6752959614841447
../../Results-8-patients/Patient3/sim_45.png 1.6918629241833953
../../Results-8-patients/Patient3/sim_46.png 1.687762993909094
../../Results-8-patients/Patient3/sim_47.png 1.6890279298879836
../../Results-8-patients/Patient3/sim_48.png 1.6938445666577517
../../Results-8-patients/Patient3/sim_49.png 1.6894327016568684
../../Results-8-patients/Patient3/sim_4.png 1.6944382283329091
../../Results-8-patients/Patient3/sim_5.png 1.6876470195617748
../../Results-8-patients/Patient3/sim_6.png 1.6876243425062092
../../Results-8-patients/Patient3/sim_7.png 1.6938255148054904
../../Results-8-patients/Patient3/sim_8.png 1.6917109222437001
../../Results-8-patients/Patient3/sim_9.png 1.6917682319808522
../../Results-8-patients/Patient4/sim_0.png 1.6962623383827233
../../Results-8-patients/Patient4/sim_10.png 1.6950684983400766
../../Results-8-patients/Patient4/sim_11.png 1.686396152776575
../../Results-8-patients/Patient4/sim_12.png 1.6938445666577517
../../Results-8-patients/Patient4/sim_13.png 1.687003872155113
../../Results-8-patients/Patient4/sim_14.png 1.690271953054828
../../Results-8-patients/Patient4/sim_15.png 1.6783742192289832
../../Results-8-patients/Patient4/sim_16.png 1.6877790717169932
../../Results-8-patients/Patient4/sim_17.png 1.6869493402339137
../../Results-8-patients/Patient4/sim_18.png 1.6830421399282172
../../Results-8-patients/Patient4/sim_19.png 1.68774040393226
../../Results-8-patients/Patient4/sim_1.png 1.69393694660318
../../Results-8-patients/Patient4/sim_20.png 1.6962822957647523
../../Results-8-patients/Patient4/sim_21.png 1.6905760091522133
../../Results-8-patients/Patient4/sim_22.png 1.6879722656787342
../../Results-8-patients/Patient4/sim_23.png 1.6907072739667954
../../Results-8-patients/Patient4/sim_24.png 1.6878563782795792
../../Results-8-patients/Patient4/sim_25.png 1.6876470195617748
../../Results-8-patients/Patient4/sim_26.png 1.6916711205121473
../../Results-8-patients/Patient4/sim_27.png 1.6865132103123974
../../Results-8-patients/Patient4/sim_28.png 1.6981701482501215
../../Results-8-patients/Patient4/sim_29.png 1.6777154032346808
../../Results-8-patients/Patient4/sim_2.png 1.6768879148095306
../../Results-8-patients/Patient4/sim_30.png 1.6942158723099097
../../Results-8-patients/Patient4/sim_31.png 1.6979739826898739
../../Results-8-patients/Patient4/sim_32.png 1.6826427224742797
../../Results-8-patients/Patient4/sim_33.png 1.6821489704374688
../../Results-8-patients/Patient4/sim_34.png 1.6907072739667954
../../Results-8-patients/Patient4/sim_35.png 1.6871980368190889
../../Results-8-patients/Patient4/sim_36.png 1.6941416824987094
../../Results-8-patients/Patient4/sim_37.png 1.6820416544375747
../../Results-8-patients/Patient4/sim_38.png 1.6833194428475196
../../Results-8-patients/Patient4/sim_39.png 1.686809463289509
../../Results-8-patients/Patient4/sim_3.png 1.677910596433189
../../Results-8-patients/Patient4/sim_40.png 1.6986033324719731
../../Results-8-patients/Patient4/sim_41.png 1.686435181805609
../../Results-8-patients/Patient4/sim_42.png 1.6907657409406922
../../Results-8-patients/Patient4/sim_43.png 1.698278558168301
../../Results-8-patients/Patient4/sim_44.png 1.6830807791840479
../../Results-8-patients/Patient4/sim_45.png 1.693733000814823
../../Results-8-patients/Patient4/sim_46.png 1.6818680353268596
../../Results-8-patients/Patient4/sim_47.png 1.6820154837269825
../../Results-8-patients/Patient4/sim_48.png 1.697968277875418
../../Results-8-patients/Patient4/sim_49.png 1.6909552401291519
../../Results-8-patients/Patient4/sim_4.png 1.6759208734659985
../../Results-8-patients/Patient4/sim_5.png 1.6937883530145503
../../Results-8-patients/Patient4/sim_6.png 1.687756339153186
../../Results-8-patients/Patient4/sim_7.png 1.6943833263514023
../../Results-8-patients/Patient4/sim_8.png 1.6832812959356973
../../Results-8-patients/Patient4/sim_9.png 1.694512275983985
../../Results-8-patients/Patient5/sim_0.png 1.6913354943367116
../../Results-8-patients/Patient5/sim_10.png 1.68774040393226
../../Results-8-patients/Patient5/sim_11.png 1.6840079638627505
../../Results-8-patients/Patient5/sim_12.png 1.683267632627406
../../Results-8-patients/Patient5/sim_13.png 1.6782397410210461
../../Results-8-patients/Patient5/sim_14.png 1.6917843204210277
../../Results-8-patients/Patient5/sim_15.png 1.6863722219526114
../../Results-8-patients/Patient5/sim_16.png 1.6869104877846288
../../Results-8-patients/Patient5/sim_17.png 1.6912553434781579
../../Results-8-patients/Patient5/sim_18.png 1.682442535309869
../../Results-8-patients/Patient5/sim_19.png 1.690823974501605
../../Results-8-patients/Patient5/sim_1.png 1.6765658032853992
../../Results-8-patients/Patient5/sim_20.png 1.6882095909112775
../../Results-8-patients/Patient5/sim_21.png 1.6912579564436079
../../Results-8-patients/Patient5/sim_22.png 1.6936024099286542
../../Results-8-patients/Patient5/sim_23.png 1.6964087503933545
../../Results-8-patients/Patient5/sim_24.png 1.6946795880015897
../../Results-8-patients/Patient5/sim_25.png 1.6884570186310093
../../Results-8-patients/Patient5/sim_26.png 1.698263448071595
../../Results-8-patients/Patient5/sim_27.png 1.6916355200623674
../../Results-8-patients/Patient5/sim_28.png 1.6835062962908773
../../Results-8-patients/Patient5/sim_29.png 1.6755768784571392
../../Results-8-patients/Patient5/sim_2.png 1.676119172386094
../../Results-8-patients/Patient5/sim_30.png 1.697901531566604
../../Results-8-patients/Patient5/sim_31.png 1.6823225706405447
../../Results-8-patients/Patient5/sim_32.png 1.6880880662600024
../../Results-8-patients/Patient5/sim_33.png 1.688297079974839
../../Results-8-patients/Patient5/sim_34.png 1.6864045152586566
../../Results-8-patients/Patient5/sim_35.png 1.6984650734151956
../../Results-8-patients/Patient5/sim_36.png 1.6910688282312614
../../Results-8-patients/Patient5/sim_37.png 1.6823760307915774
../../Results-8-patients/Patient5/sim_38.png 1.6915779050867248
../../Results-8-patients/Patient5/sim_39.png 1.6875469197804898
../../Results-8-patients/Patient5/sim_3.png 1.6766797209477655
../../Results-8-patients/Patient5/sim_40.png 1.6906313346537152
../../Results-8-patients/Patient5/sim_41.png 1.6835321057075603
../../Results-8-patients/Patient5/sim_42.png 1.6917109222437001
../../Results-8-patients/Patient5/sim_43.png 1.6833989155838027
../../Results-8-patients/Patient5/sim_44.png 1.6990059854404052
../../Results-8-patients/Patient5/sim_45.png 1.6879110296526274
../../Results-8-patients/Patient5/sim_46.png 1.6842200842283204
../../Results-8-patients/Patient5/sim_47.png 1.6834526533960372
../../Results-8-patients/Patient5/sim_48.png 1.682961309023264
../../Results-8-patients/Patient5/sim_49.png 1.6818549702456163
../../Results-8-patients/Patient5/sim_4.png 1.6871980368190889
../../Results-8-patients/Patient5/sim_5.png 1.6883741744745258
../../Results-8-patients/Patient5/sim_6.png 1.691617537873215
../../Results-8-patients/Patient5/sim_7.png 1.6827756547697652
../../Results-8-patients/Patient5/sim_8.png 1.6932112928554135
../../Results-8-patients/Patient5/sim_9.png 1.6909931121050032
../../Results-8-patients/Patient6/sim_0.png 1.6874148095000783
../../Results-8-patients/Patient6/sim_10.png 1.6838636022719862
../../Results-8-patients/Patient6/sim_11.png 1.6935096272663186
../../Results-8-patients/Patient6/sim_12.png 1.6880494757046487
../../Results-8-patients/Patient6/sim_13.png 1.6881710772774248
../../Results-8-patients/Patient6/sim_14.png 1.6951033836590819
../../Results-8-patients/Patient6/sim_15.png 1.693360532035403
../../Results-8-patients/Patient6/sim_16.png 1.6915994342180545
../../Results-8-patients/Patient6/sim_17.png 1.6838636022719862
../../Results-8-patients/Patient6/sim_18.png 1.677001818211383
../../Results-8-patients/Patient6/sim_19.png 1.6987326762410662
../../Results-8-patients/Patient6/sim_1.png 1.6821624727819373
../../Results-8-patients/Patient6/sim_20.png 1.6863889959951348
../../Results-8-patients/Patient6/sim_21.png 1.6883800584757391
../../Results-8-patients/Patient6/sim_22.png 1.6884185433430277
../../Results-8-patients/Patient6/sim_23.png 1.6881041753339707
../../Results-8-patients/Patient6/sim_24.png 1.6929300055538625
../../Results-8-patients/Patient6/sim_25.png 1.6981129089677633
../../Results-8-patients/Patient6/sim_26.png 1.6879883168885714
../../Results-8-patients/Patient6/sim_27.png 1.6958420168950503
../../Results-8-patients/Patient6/sim_28.png 1.6833989155838027
../../Results-8-patients/Patient6/sim_29.png 1.682761986663386
../../Results-8-patients/Patient6/sim_2.png 1.6981187831394946
../../Results-8-patients/Patient6/sim_30.png 1.690578887497334
../../Results-8-patients/Patient6/sim_31.png 1.677869404036232
../../Results-8-patients/Patient6/sim_32.png 1.6875309581357238
../../Results-8-patients/Patient6/sim_33.png 1.6825494226528062
../../Results-8-patients/Patient6/sim_34.png 1.691033295865742
../../Results-8-patients/Patient6/sim_35.png 1.6835718165539362
../../Results-8-patients/Patient6/sim_36.png 1.6919351247926635
../../Results-8-patients/Patient6/sim_37.png 1.682095678005652
../../Results-8-patients/Patient6/sim_38.png 1.6913890541546612
../../Results-8-patients/Patient6/sim_39.png 1.6823360115114403
../../Results-8-patients/Patient6/sim_3.png 1.6884127073099908
../../Results-8-patients/Patient6/sim_40.png 1.6830421399282172
../../Results-8-patients/Patient6/sim_41.png 1.6871434561311645
../../Results-8-patients/Patient6/sim_42.png 1.688357930720783
../../Results-8-patients/Patient6/sim_43.png 1.6877790717169932
../../Results-8-patients/Patient6/sim_44.png 1.6969361590869148
../../Results-8-patients/Patient6/sim_45.png 1.69225586436944
../../Results-8-patients/Patient6/sim_46.png 1.6876014936920356
../../Results-8-patients/Patient6/sim_47.png 1.6971546389376577
../../Results-8-patients/Patient6/sim_48.png 1.6906926148859103
../../Results-8-patients/Patient6/sim_49.png 1.6870194377689303
../../Results-8-patients/Patient6/sim_4.png 1.6862790065271895
../../Results-8-patients/Patient6/sim_5.png 1.6916355200623674
../../Results-8-patients/Patient6/sim_6.png 1.693807386989824
../../Results-8-patients/Patient6/sim_7.png 1.683874895848028
../../Results-8-patients/Patient6/sim_8.png 1.6941966421594439
../../Results-8-patients/Patient6/sim_9.png 1.6911823329251396
../../Results-8-patients/Patient7/sim_0.png 1.6835321057075603
../../Results-8-patients/Patient7/sim_10.png 1.6884127073099908
../../Results-8-patients/Patient7/sim_11.png 1.6892030218691918
../../Results-8-patients/Patient7/sim_12.png 1.6924436598835697
../../Results-8-patients/Patient7/sim_13.png 1.6886876694601765
../../Results-8-patients/Patient7/sim_14.png 1.691655225175283
../../Results-8-patients/Patient7/sim_15.png 1.695875797840311
../../Results-8-patients/Patient7/sim_16.png 1.6921818848625096
../../Results-8-patients/Patient7/sim_17.png 1.692387891801668
../../Results-8-patients/Patient7/sim_18.png 1.6835337433800084
../../Results-8-patients/Patient7/sim_19.png 1.6858968810793722
../../Results-8-patients/Patient7/sim_1.png 1.6899120280885136
../../Results-8-patients/Patient7/sim_20.png 1.6829887251459712
../../Results-8-patients/Patient7/sim_21.png 1.6893729195458824
../../Results-8-patients/Patient7/sim_22.png 1.6936774208090721
../../Results-8-patients/Patient7/sim_23.png 1.6957317509514838
../../Results-8-patients/Patient7/sim_24.png 1.6921430774482265
../../Results-8-patients/Patient7/sim_25.png 1.6834129119203927
../../Results-8-patients/Patient7/sim_26.png 1.693099268836499
../../Results-8-patients/Patient7/sim_27.png 1.692387891801668
../../Results-8-patients/Patient7/sim_28.png 1.6971182470672914
../../Results-8-patients/Patient7/sim_29.png 1.6918239565951103
../../Results-8-patients/Patient7/sim_2.png 1.68322781949939
../../Results-8-patients/Patient7/sim_30.png 1.6784974352328499
../../Results-8-patients/Patient7/sim_31.png 1.6786796415796161
../../Results-8-patients/Patient7/sim_32.png 1.683837891846082
../../Results-8-patients/Patient7/sim_33.png 1.6775175015854251
../../Results-8-patients/Patient7/sim_34.png 1.679100425689917
../../Results-8-patients/Patient7/sim_35.png 1.693099268836499
../../Results-8-patients/Patient7/sim_36.png 1.6846152134533638
../../Results-8-patients/Patient7/sim_37.png 1.6992218213637678
../../Results-8-patients/Patient7/sim_38.png 1.6922377101346038
../../Results-8-patients/Patient7/sim_39.png 1.6918239565951103
../../Results-8-patients/Patient7/sim_3.png 1.6882095909112775
../../Results-8-patients/Patient7/sim_40.png 1.678831638883559
../../Results-8-patients/Patient7/sim_41.png 1.6945685564139115
../../Results-8-patients/Patient7/sim_42.png 1.6944011912011476
../../Results-8-patients/Patient7/sim_43.png 1.6847190155730296
../../Results-8-patients/Patient7/sim_44.png 1.6916355200623674
../../Results-8-patients/Patient7/sim_45.png 1.6889895501314447
../../Results-8-patients/Patient7/sim_46.png 1.6882423322095996
../../Results-8-patients/Patient7/sim_47.png 1.6978806828684003
../../Results-8-patients/Patient7/sim_48.png 1.694623280993185
../../Results-8-patients/Patient7/sim_49.png 1.691315708207058
../../Results-8-patients/Patient7/sim_4.png 1.6885282482163289
../../Results-8-patients/Patient7/sim_5.png 1.6884512305422557
../../Results-8-patients/Patient7/sim_6.png 1.685009335208612
../../Results-8-patients/Patient7/sim_7.png 1.6838636022719862
../../Results-8-patients/Patient7/sim_8.png 1.6885119277135123
../../Results-8-patients/Patient7/sim_9.png 1.6955846072291239
../../Results-8-patients/Patient8/sim_0.png 1.6886273248586
../../Results-8-patients/Patient8/sim_10.png 1.6878723715384665
../../Results-8-patients/Patient8/sim_11.png 1.6824160397134174
../../Results-8-patients/Patient8/sim_12.png 1.688665771437251
../../Results-8-patients/Patient8/sim_13.png 1.6879722656787342
../../Results-8-patients/Patient8/sim_14.png 1.6963317842720147
../../Results-8-patients/Patient8/sim_15.png 1.6972273969849718
../../Results-8-patients/Patient8/sim_16.png 1.6904240558652985
../../Results-8-patients/Patient8/sim_17.png 1.6876630393317127
../../Results-8-patients/Patient8/sim_18.png 1.6967011590285155
../../Results-8-patients/Patient8/sim_19.png 1.6963886046047967
../../Results-8-patients/Patient8/sim_1.png 1.6892030218691918
../../Results-8-patients/Patient8/sim_20.png 1.6914666967110459
../../Results-8-patients/Patient8/sim_21.png 1.688402015271577
../../Results-8-patients/Patient8/sim_22.png 1.6984590725747395
../../Results-8-patients/Patient8/sim_23.png 1.6848017287002586
../../Results-8-patients/Patient8/sim_24.png 1.688797508277115
../../Results-8-patients/Patient8/sim_25.png 1.6911242746256656
../../Results-8-patients/Patient8/sim_26.png 1.6888194621967854
../../Results-8-patients/Patient8/sim_27.png 1.6766797209477655
../../Results-8-patients/Patient8/sim_28.png 1.6947342063432382
../../Results-8-patients/Patient8/sim_29.png 1.694494491022621
../../Results-8-patients/Patient8/sim_2.png 1.6779517778557502
../../Results-8-patients/Patient8/sim_30.png 1.69246178447989
../../Results-8-patients/Patient8/sim_31.png 1.6939188991759755
../../Results-8-patients/Patient8/sim_32.png 1.694475256592438
../../Results-8-patients/Patient8/sim_33.png 1.6968997157368306
../../Results-8-patients/Patient8/sim_34.png 1.6981549620673766
../../Results-8-patients/Patient8/sim_35.png 1.683823942369609
../../Results-8-patients/Patient8/sim_36.png 1.6871748671120081
../../Results-8-patients/Patient8/sim_37.png 1.6910889485546547
../../Results-8-patients/Patient8/sim_38.png 1.6870658390224955
../../Results-8-patients/Patient8/sim_39.png 1.6873531931369259
../../Results-8-patients/Patient8/sim_3.png 1.6892580085243598
../../Results-8-patients/Patient8/sim_40.png 1.6871592233929813
../../Results-8-patients/Patient8/sim_41.png 1.6768774789082574
../../Results-8-patients/Patient8/sim_42.png 1.6832936261508717
../../Results-8-patients/Patient8/sim_43.png 1.6880332628128845
../../Results-8-patients/Patient8/sim_44.png 1.6961324138794855
../../Results-8-patients/Patient8/sim_45.png 1.694864463599118
../../Results-8-patients/Patient8/sim_46.png 1.6920678404213494
../../Results-8-patients/Patient8/sim_47.png 1.6957256299242793
../../Results-8-patients/Patient8/sim_48.png 1.6839428915626016
../../Results-8-patients/Patient8/sim_49.png 1.6957120548942324
../../Results-8-patients/Patient8/sim_4.png 1.6881652184795555
../../Results-8-patients/Patient8/sim_5.png 1.6888796159255053
../../Results-8-patients/Patient8/sim_6.png 1.6949558185226559
../../Results-8-patients/Patient8/sim_7.png 1.6932859304564125
../../Results-8-patients/Patient8/sim_8.png 1.6921625645479672
../../Results-8-patients/Patient8/sim_9.png 1.6964251686424994
